Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","01312","Bananas","2023","2023","t","1694901.76","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","4225.78","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","01610","Coffee, green","2023","2023","t","581350.58","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","1342.51","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","375.86","E","Estimated value",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","0141","Soya beans","2023","2023","t","0.16","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","01234","Tomatoes","2023","2023","t","273.99","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export quantity","0111","Wheat","2023","2023","t","417.8","A","Official figure",""
"TCL","Crops and livestock products","174","Comoros","5910","Export quantity","01640","Cocoa beans","2023","2023","t","17.78","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","174","Comoros","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.12","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","174","Comoros","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","0.05","E","Estimated value",""
"TCL","Crops and livestock products","178","Congo","5910","Export quantity","01640","Cocoa beans","2023","2023","t","8801.02","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","178","Congo","5910","Export quantity","01610","Coffee, green","2023","2023","t","3034.58","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","178","Congo","5910","Export quantity","0112","Maize (corn)","2023","2023","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","178","Congo","5910","Export quantity","0111","Wheat","2023","2023","t","0.67","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","01312","Bananas","2023","2023","t","2243681.57","A","Official figure",""
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","01640","Cocoa beans","2023","2023","t","290.62","A","Official figure",""
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","01610","Coffee, green","2023","2023","t","60262.72","A","Official figure",""
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","0112","Maize (corn)","2023","2023","t","110.73","A","Official figure",""
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","19821.2","E","Estimated value",""
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","0141","Soya beans","2023","2023","t","2.87","A","Official figure",""
"TCL","Crops and livestock products","188","Costa Rica","5910","Export quantity","01234","Tomatoes","2023","2023","t","286.68","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","01312","Bananas","2023","2023","t","394292.41","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","01640","Cocoa beans","2023","2023","t","1339307.31","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","01610","Coffee, green","2023","2023","t","34105.48","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","0112","Maize (corn)","2023","2023","t","103041.04","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","21416.16","E","Estimated value",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","0141","Soya beans","2023","2023","t","2648.07","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export quantity","01234","Tomatoes","2023","2023","t","3.09","A","Official figure",""
"TCL","Crops and livestock products","191","Croatia","5910","Export quantity","01312","Bananas","2023","2023","t","13093.71","A","Official figure",""
"TCL","Crops and livestock products","191","Croatia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.29","A","Official figure",""
"TCL","Crops and livestock products","191","Croatia","5910","Export quantity","01610","Coffee, green","2023","2023","t","62.21","I","Imputed value",""
"TCL","Crops and livestock products","191","Croatia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","931114.85","A","Official figure",""
